iterations,fitness,time
0,2549.53813118,0.000356702000005
10,2794.83860929,0.000825654000003
20,2882.96765419,0.00119646700001
30,2881.0087459,0.001671616
40,2847.60709764,0.002037749
50,2913.38910539,0.002497933
60,2965.62013308,0.002865709
70,3009.43796817,0.00332311299999
80,3019.26769672,0.00368817999999
90,2991.78970815,0.00415149799999
100,2978.51598588,0.00451831999999
110,3046.82180638,0.00497325599999
120,3019.9330064,0.00533919899999
130,3011.1159974,0.00579015699999
140,2977.18911707,0.00615627399999
150,3089.82735347,0.00660775799999
160,3061.14325933,0.00978457199999
170,3044.14849979,0.010323594
180,3016.01508863,0.010697201
190,3105.80927725,0.011160019
200,3078.05317071,0.011534531
210,3015.0297489,0.011996033
220,3112.45338367,0.012367063
230,3096.10757564,0.012722609
240,3121.2731498,0.013077576
250,3061.85972197,0.013430962
260,3038.33851507,0.013873664
270,3086.4088645,0.014243781
280,3072.0883249,0.014698292
290,3096.52070245,0.01514952
300,3087.66062076,0.015503664
310,3106.97964957,0.015857618
320,3084.01217442,0.016211311
330,3092.21731439,0.016563964
340,3112.68380948,0.016917696
350,3146.24400778,0.017271241
360,3098.43940057,0.017622729
370,3081.03333166,0.01867512
380,3105.98889131,0.019039991
390,3097.49744211,0.0194016
400,3193.31104161,0.019775712
410,3119.24452541,0.020133243
420,3154.2085353,0.020489757
430,3052.47613905,0.020845846
440,3098.42771287,0.02120284
450,3158.00491846,0.021559069
460,3164.45062946,0.02204331
470,3232.67075007,0.022507095
480,3195.96969485,0.022877177
490,3197.88469667,0.02325008
500,3198.9199006,0.023605061
510,3308.61512822,0.023972049
520,3276.27916443,0.024340914
530,3261.351207,0.024716795
540,3249.79632348,0.025084216
550,3267.26018429,0.025439058
560,3265.61606026,0.025792146
570,3291.38939683,0.026161181
580,3297.53074713,0.026517096
590,3303.25511887,0.026873474
600,3266.59306735,0.027245561
610,3300.34026567,0.027608323
620,3288.50879971,0.02797112
630,3320.14887971,0.028343335
640,3281.10085124,0.028699643
650,3294.25829436,0.029053637
660,3323.66789537,0.029423189
670,3285.00258257,0.029777488
680,3255.17163975,0.030132369
690,3202.45011067,0.03048533
700,3162.93534628,0.030838487
710,3165.87882875,0.031249098
720,3158.65520114,0.031605035
730,3206.52890335,0.031958584
740,3262.53599296,0.032314282
750,3208.83810845,0.032669908
760,3203.47572809,0.033049088
770,3187.17347828,0.033404182
780,3232.10795156,0.033758473
790,3184.21078127,0.034111478
800,3227.79317438,0.034466862
810,3205.8366996,0.034820805
820,3250.87465506,0.035173694
830,3224.61845507,0.046398354
840,3234.53280712,0.046941013
850,3260.58849934,0.047425446
860,3258.84720017,0.047904389
870,3298.84889814,0.04837695
880,3255.03216007,0.048849464
890,3276.97601884,0.049321052
900,3270.70013507,0.049794979
910,3255.59894781,0.050272031
920,3205.08273072,0.050748352
930,3222.64494218,0.051222292
940,3268.17765391,0.051590392
950,3236.32372647,0.052050066
960,3315.55015099,0.052416589
970,3217.03621819,0.052868534
980,3326.32667332,0.053234974
990,3251.81688762,0.053691437
1000,3240.51327796,0.054061724
1010,3279.97168113,0.149666474
1020,3269.75466883,0.159350357
1030,3268.68221008,0.159727592
1040,3239.95181723,0.160179844
1050,3254.36628986,0.160554939
1060,3283.53965741,0.160926707
1070,3297.33915754,0.161289929
1080,3283.4435091,0.161650228
1090,3288.56074239,0.162013428
1100,3266.51508242,0.162375022
1110,3277.74914567,0.162734075
1120,3280.54409372,0.163091785
1130,3311.86846114,0.163448506
1140,3318.68072376,0.163805537
1150,3261.27876423,0.16416328
1160,3270.50186546,0.164522008
1170,3247.72987823,0.164880425
1180,3273.7635557,0.165237845
1190,3327.47243362,0.165594426
1200,3285.02306205,0.16595178
1210,3271.94240125,0.170056393
1220,3274.81299998,0.170419564
1230,3314.93687071,0.170780822
1240,3257.50416519,0.171140109
1250,3238.49348762,0.171501719
1260,3245.96120177,0.171863132
1270,3305.9713492,0.172225062
1280,3315.90138398,0.172585649
1290,3287.2095296,0.172943414
1300,3242.54168823,0.17330197
1310,3285.6690178,0.173662886
1320,3272.81562931,0.174020802
1330,3295.97227823,0.174379981
1340,3304.14645243,0.17473997
1350,3262.79137456,0.175101264
1360,3297.63077585,0.175460519
1370,3275.73845027,0.17581719
1380,3306.77013083,0.176181729
1390,3320.50778861,0.176542167
1400,3298.89509919,0.176924885
1410,3313.97236332,0.17728524
1420,3309.32485309,0.177641019
1430,3270.02732964,0.177998771
1440,3351.81893994,0.17835967
1450,3309.88260462,0.178791741
1460,3298.79624362,0.179149111
1470,3312.34987574,0.179505706
1480,3318.49041208,0.179860945
1490,3346.68863291,0.180215443
1500,3364.46940911,0.180570706
1510,3281.46330577,0.180924882
1520,3324.3957829,0.18127905
1530,3334.39964355,0.181637724
1540,3267.23367996,0.18206652
1550,3313.26568146,0.182449491
1560,3305.43639774,0.18280899
1570,3301.29458711,0.183166746
1580,3300.10756337,0.183526972
1590,3279.76501938,0.183884395
1600,3280.90195379,0.184240087
1610,3298.50785645,0.184596254
1620,3338.305379,0.184953118
1630,3337.34086573,0.185310041
1640,3380.12404383,0.185668953
1650,3354.19726167,0.186027486
1660,3355.95708913,0.1863854
1670,3396.32377789,0.186748748
1680,3355.95708913,0.187188448
1690,3364.98168841,0.187549188
1700,3429.97502329,0.187908156
1710,3408.05456877,0.188264247
1720,3414.332989,0.188620029
1730,3405.54778219,0.188973944
1740,3390.45803057,0.189328948
1750,3360.8262656,0.189699977
1760,3378.03799976,0.190058942
1770,3377.3197894,0.190415123
1780,3404.40224741,0.190770251
1790,3378.03799976,0.191124654
1800,3395.51466116,0.191479649
1810,3376.51016136,0.191831821
1820,3361.54447596,0.192185337
1830,3339.64354872,0.192538902
1840,3357.49421636,0.192892584
1850,3331.3515562,0.193245573
1860,3308.91766263,0.193598217
1870,3313.98068073,0.19395085
1880,3319.09976532,0.194304734
1890,3306.27962212,0.19465775
1900,3317.2711478,0.195010821
1910,3272.60087589,0.196896517
1920,3248.4269421,0.197259216
1930,3222.96035841,0.197616949
1940,3248.7321298,0.19797335
1950,3256.70334409,0.198343847
1960,3262.26367207,0.19869956
1970,3249.7048297,0.199055372
1980,3294.35287223,0.199426259
1990,3266.78511331,0.199787374
2000,3325.91038685,0.200143838
2010,3281.65254295,0.200504764
2020,3277.2880638,0.20086199
2030,3345.50974922,0.201223576
2040,3307.84853644,0.201583222
2050,3284.64041059,0.201942481
2060,3312.31272598,0.202305601
2070,3266.41373973,0.202664184
2080,3307.35466967,0.203020241
2090,3323.67917334,0.203378226
2100,3294.97978812,0.203737513
2110,3372.87933626,0.20411785
2120,3337.73961774,0.204487566
2130,3350.43811893,0.20484351
2140,3352.27660629,0.2052909
2150,3347.52773673,0.205661412
2160,3378.72745726,0.2060298
2170,3372.01420036,0.206495564
2180,3336.43860685,0.206873859
2190,3326.60807335,0.207247843
2200,3363.49096219,0.207722278
2210,3347.49747182,0.208179954
2220,3349.48554419,0.209138186
2230,3326.09358114,0.209834967
2240,3399.49305533,0.210328472
2250,3345.59610253,0.210697924
2260,3324.66890675,0.211054359
2270,3321.477708,0.211411079
2280,3345.59610253,0.211764753
2290,3340.71286645,0.212120701
2300,3318.04186433,0.212474907
2310,3347.52512908,0.212830853
2320,3361.59185505,0.213185516
2330,3411.37188599,0.213542115
2340,3347.83031677,0.214511659
2350,3346.32090235,0.214866737
2360,3331.3970186,0.215222277
2370,3267.50494297,0.215576802
2380,3306.28301923,0.215931547
2390,3267.98951188,0.21628733
2400,3293.18546002,0.216643115
2410,3315.03894705,0.21699743
2420,3331.89023615,0.217746617
