iterations,fitness,time
0,1831.73767118,5.02399999647e-06
10,1850.56221427,9.17399999878e-06
20,1985.79773399,1.39890000028e-05
30,2404.20827154,1.84780000012e-05
40,2532.50076208,2.51130000066e-05
50,2541.38834833,3.17740000071e-05
60,2687.14546573,3.79810000055e-05
70,2754.86509515,4.45530000093e-05
80,2839.01365746,5.06610000102e-05
90,2839.01365746,5.75460000078e-05
100,2839.01365746,6.40080000096e-05
110,2839.01365746,7.10580000103e-05
120,2839.01365746,7.80080000098e-05
130,2839.01365746,8.47360000122e-05
140,2839.01365746,9.10620000099e-05
150,2839.01365746,9.69060000102e-05
160,2867.4386095,0.000104475000015
170,2867.4386095,0.000111530000019
180,2867.4386095,0.00011823400002
190,2867.4386095,0.000125914000023
200,2867.4386095,0.000132517000026
210,2867.4386095,0.000139377000025
220,2867.4386095,0.000145571000026
230,2867.4386095,0.000151978000027
240,2867.4386095,0.000158343000031
250,2867.4386095,0.000165748000036
260,2867.4386095,0.000172143000036
270,2867.4386095,0.000178569000035
280,2867.4386095,0.000186120000038
290,2867.4386095,0.000193079000034
300,2867.4386095,0.000199191000036
310,2867.4386095,0.000205285000035
320,2867.4386095,0.000211901000036
330,2867.4386095,0.000218239000041
340,2867.4386095,0.000225952000044
350,2867.4386095,0.00023298900004
360,2867.4386095,0.000239084000036
370,2867.4386095,0.000249106000034
380,2867.4386095,0.000255327000033
390,2867.4386095,0.000261322000036
400,2867.4386095,0.000267365000035
410,2867.4386095,0.000273556000039
420,2867.4386095,0.000279869000032
430,2867.4386095,0.000289995000031
440,2867.4386095,0.000297118000027
450,2867.4386095,0.000303734000028
460,2867.4386095,0.000310101000025
470,2867.4386095,0.000316721000026
480,2867.4386095,0.000322816000022
490,2867.4386095,0.000328127000024
500,2867.4386095,0.000335818000025
510,2867.4386095,0.000342083000028
520,2867.4386095,0.00034828700003
530,2867.4386095,0.000354395000031
540,2867.4386095,0.000360800000031
550,2867.4386095,0.000366848000027
560,2867.4386095,0.00037280200003
570,2867.4386095,0.000379108000025
580,2867.4386095,0.000386526000028
590,2867.4386095,0.000393531000029
600,2867.4386095,0.000400529000025
610,2867.4386095,0.00040712100003
620,2867.4386095,0.000415340000032
630,2867.4386095,0.000421664000037
640,2867.4386095,0.000427641000037
650,2867.4386095,0.000433124000033
660,2867.4386095,0.000439917000037
670,2867.4386095,0.000446706000034
680,2867.4386095,0.00045319000003
690,2867.4386095,0.000462263000031
700,2867.4386095,0.000473012000029
710,2867.4386095,0.000496871000031
720,2867.4386095,0.00050960400003
730,2867.4386095,0.000520597000026
740,2867.4386095,0.000531939000027
750,2867.4386095,0.000543107000027
760,2867.4386095,0.00055435200003
770,2867.4386095,0.000565653000031
780,2867.4386095,0.000576836000029
790,2867.4386095,0.000588031000028
800,2867.4386095,0.000599427000026
810,2867.4386095,0.000610706000025
820,2867.4386095,0.000622012000022
830,2867.4386095,0.000633474000018
840,2867.4386095,0.000644590000022
850,2867.4386095,0.000655883000022
860,2867.4386095,0.000667227000022
870,2867.4386095,0.000678424000029
880,2867.4386095,0.000689865000027
890,2867.4386095,0.000701131000021
900,2867.4386095,0.000712343000025
910,2867.4386095,0.000723589000025
920,2867.4386095,0.000734790000024
930,2867.4386095,0.000746127000021
940,2867.4386095,0.000757514000021
950,2867.4386095,0.000768692000015
960,2867.4386095,0.000779905000016
970,2867.4386095,0.000791221000014
980,2867.4386095,0.000802583000016
990,2867.4386095,0.000813869000019
1000,2867.4386095,0.00082508600002
1010,2867.4386095,0.00083650600002
1020,2867.4386095,0.000847798000017
1030,2867.4386095,0.00085905800001
1040,2867.4386095,0.000870346000013
1050,2867.4386095,0.000881658000011
1060,2867.4386095,0.000893016000013
1070,2867.4386095,0.00090435700001
