iterations,fitness,time
0,2436.58307807,0.000258080999998
10,2768.95619999,0.000518943000003
20,2868.34542209,0.000778973999999
30,2793.01809415,0.001037086
40,2880.81023597,0.00129481099999
50,2820.43958669,0.00155365099999
60,2818.40827673,0.00405317599999
70,2910.25742457,0.00445321899999
80,2990.82445294,0.004832892
90,2961.88885504,0.00510470499999
100,3005.78293959,0.00546303599999
110,3072.99026128,0.008296442
120,3151.38034033,0.008673924
130,3020.14147857,0.008948244
140,3040.74147319,0.009303141
150,2959.96239,0.009574291
160,2998.60145443,0.00992906
170,2996.53538534,0.010209519
180,3029.20332679,0.010480919
190,3043.5245653,0.010841381
200,3004.54154879,0.011110997
210,3006.85846186,0.011471838
220,3009.42041159,0.011745254
230,3044.23459034,0.012100724
240,2996.30762757,0.012372799
250,3045.49753095,0.012728099
260,3076.62816507,0.012997763
270,3096.60423793,0.013352555
280,3085.16189967,0.0137166
290,3123.68573648,0.014084119
300,3079.09267712,0.014357631
310,3066.89140397,0.014712745
320,3063.25334517,0.014990182
330,3093.67658191,0.015292115
340,3105.3432993,0.016022638
350,3034.88043694,0.021011802
360,3064.07541553,0.02129025
370,3143.48478528,0.021656408
380,3115.65292904,0.021927869
390,3102.46583994,0.022241788
400,3147.05096363,0.022597924
410,3144.23685534,0.022869765
420,3078.3822447,0.023386573
430,3123.32532553,0.023648129
440,3124.79832123,0.023906067
450,3178.01891572,0.024165726
460,3162.56103404,0.024423862
470,3145.89311261,0.024681493
480,3176.15912113,0.024939233
490,3166.36693493,0.025198353
500,3209.6007707,0.025458544
510,3176.65772528,0.025717243
520,3217.3803082,0.025974637
530,3196.4421257,0.026258641
540,3196.86594475,0.026524713
550,3170.67069738,0.026790691
560,3199.27582114,0.027065384
570,3203.0907709,0.027326262
580,3141.06152649,0.027586175
590,3266.57132393,0.027847058
600,3249.87632515,0.028119231
610,3237.21949772,0.028381735
620,3245.53183469,0.028639061
630,3229.30231216,0.028957326
640,3237.16379475,0.02932544
650,3255.65017075,0.029600426
660,3236.04006157,0.029860509
670,3212.76131734,0.030119319
680,3233.87158005,0.030391934
690,3268.20565981,0.030650747
700,3233.64652361,0.030920429
710,3251.33550029,0.03118085
720,3265.00945719,0.031442114
730,3228.41523231,0.0317024
740,3349.09365778,0.032019901
750,3353.0311736,0.032280004
760,3302.46198576,0.032540529
770,3282.26103236,0.032799584
780,3270.12359218,0.033057639
790,3274.51684121,0.033316159
800,3322.21831869,0.033575091
810,3281.802382,0.033833836
820,3297.55983839,0.034091726
830,3339.24973673,0.034348863
840,3159.43299711,0.034609135
850,3269.53063248,0.034869582
860,3238.43018723,0.035126107
870,3169.93234969,0.035384426
880,3180.23623204,0.035644209
890,3231.54785086,0.035902024
900,3245.57995313,0.036160863
910,3263.61522066,0.036419332
920,3250.00903236,0.036677957
930,3223.64478471,0.036936676
940,3266.56525186,0.037196456
950,3225.17694712,0.03747696
960,3286.15412577,0.037849052
970,3300.18842827,0.038121567
980,3314.08741974,0.03861247
990,3311.54063233,0.038870818
1000,3294.08560295,0.039128529
1010,3276.9808912,0.039386173
1020,3313.25641048,0.039645193
1030,3299.80148484,0.03990154
1040,3252.90503092,0.040158973
1050,3299.80148484,0.040416503
1060,3329.62483507,0.040696276
1070,3344.16973282,0.040963919
1080,3337.40161096,0.041222273
1090,3343.24066354,0.041549431
1100,3330.10300684,0.04192053
1110,3320.48601636,0.042188634
1120,3305.65666719,0.042497113
1130,3332.85335152,0.042760602
1140,3304.58745819,0.043023722
1150,3284.56864935,0.043285757
1160,3337.29714465,0.043546359
1170,3305.76538447,0.043825839
1180,3296.37000299,0.044181949
1190,3284.21155834,0.044454594
1200,3290.76574241,0.044767918
1210,3226.50696225,0.045123379
1220,3201.5298944,0.045395022
1230,3272.34939906,0.045751394
1240,3275.38493371,0.046071577
1250,3298.83048427,0.046342152
1260,3252.12013587,0.046698218
1270,3229.56178596,0.047051391
1280,3187.76991704,0.047310604
1290,3207.34784749,0.047568489
1300,3238.73573302,0.047829052
1310,3237.00998991,0.048086329
1320,3276.52296304,0.048344019
1330,3319.29309922,0.048602029
1340,3294.21036151,0.048861157
1350,3313.38677905,0.04911954
1360,3313.38677905,0.049377893
1370,3309.83113775,0.0496404340001
1380,3280.70252162,0.0498981790001
1390,3263.44546223,0.0501574620001
1400,3280.88555564,0.0504167260001
1410,3298.46201358,0.0506762650001
1420,3274.4367734,0.0509345310001
1430,3242.69475052,0.0511918140001
1440,3308.67800803,0.0514503390001
1450,3244.21291223,0.0517087520001
1460,3279.47546666,0.0538302570001
1470,3266.01039875,0.0541113860001
1480,3261.74894689,0.0544786450001
1490,3235.77653312,0.0547573460001
1500,3254.14159829,0.0550178470001
1510,3278.82366501,0.0552755510001
1520,3234.27604141,0.0556229230001
1530,3222.05515097,0.0558833530001
1540,3212.92400061,0.0571040210001
1550,3224.45143706,0.0574711930001
1560,3215.18447212,0.0577417900001
1570,3261.23659408,0.0580986860001
1580,3219.62110346,0.0583696820001
1590,3182.5143907,0.0587228830001
1600,3185.86370783,0.0589947460001
1610,3222.40068316,0.0593495880001
1620,3214.16570978,0.0596190660001
1630,3200.1664845,0.0599727660001
1640,3179.57242871,0.0602446100001
1650,3192.79284384,0.0605968490001
1660,3188.71671637,0.0608651450001
1670,3178.33416663,0.0612153200001
1680,3195.55084191,0.0614849780001
1690,3176.08269288,0.0618353530001
1700,3228.66223565,0.0621047630001
1710,3228.66223565,0.0624621990001
1720,3241.24513143,0.0627301170001
1730,3252.6919792,0.0630815030001
1740,3252.6919792,0.0633401890001
1750,3270.62290335,0.0636003720001
1760,3281.47623756,0.0638571150001
1770,3233.27391713,0.0653730280001
1780,3261.99552956,0.0656345070001
1790,3314.28399303,0.0659096700001
1800,3315.73359269,0.0661692180001
1810,3291.24400625,0.0664290660001
1820,3285.54571541,0.0667010480001
1830,3275.90593849,0.0770841650001
1840,3265.78828357,0.0775405490001
1850,3276.581402,0.0779281250001
1860,3288.87736443,0.0783104660001
1870,3315.13771441,0.0785840710001
1880,3287.96068621,0.0789456090001
1890,3310.70829096,0.0792174150001
1900,3310.70829096,0.0795756170001
1910,3269.64410698,0.0798447580001
1920,3279.50422296,0.0802015790001
1930,3309.99708925,0.0804713230001
1940,3308.77926441,0.0809389430001
1950,3318.43021821,0.0814217400001
1960,3304.88982275,0.0821426560001
1970,3309.74377769,0.0826181500001
1980,3358.15055003,0.0830893070001
1990,3355.22562164,0.0835668120001
2000,3354.26110836,0.0840403240001
2010,3323.96583036,0.117009915
2020,3359.11906476,0.117293376
2030,3397.34904975,0.117568063
2040,3388.82833521,0.118025596
2050,3401.6817237,0.11830357
2060,3406.0853946,0.118581362
2070,3409.92489378,0.11885678
2080,3449.17179925,0.119241128
2090,3388.82833521,0.119624867
2100,3362.46408756,0.119908309
2110,3344.57373196,0.120180391
2120,3370.27497883,0.120452581
2130,3297.40825019,0.120727126
2140,3320.29261027,0.12099982
2150,3360.52509149,0.121273143
2160,3311.47497617,0.121544476
2170,3377.38148743,0.121815907
2180,3349.21574497,0.122087032
2190,3336.04553464,0.122358773
2200,3362.90123098,0.122631107
2210,3251.62135605,0.122902785
2220,3391.69946858,0.123174577
2230,3349.90331123,0.123447293
2240,3336.78878595,0.123721042
2250,3348.27462353,0.123992617
2260,3342.38605573,0.124266842
2270,3346.2754974,0.124526206
2280,3345.77633757,0.124785094
2290,3328.31932976,0.126913757
2300,3336.09821309,0.127328531
2310,3422.04439051,0.127602896
2320,3410.94845928,0.127962239
2330,3397.62989985,0.128233978
2340,3396.3530882,0.128591897
2350,3377.56664766,0.128863153
2360,3430.52670939,0.129219023
2370,3348.43768202,0.129492314
2380,3403.5377086,0.129794657
2390,3361.02732335,0.130150756
2400,3376.95980321,0.130424886
2410,3337.96881043,0.130700688
2420,3310.46954901,0.131952296
2430,3363.67753126,0.132214015
2440,3356.0676274,0.132500485
2450,3339.84448747,0.13278126
2460,3363.59176799,0.133039864
2470,3332.78002241,0.133300452
2480,3380.86210442,0.133574158
2490,3303.30234221,0.133835491
2500,3328.85471879,0.134094639
2510,3323.60973514,0.134355403
2520,3365.89067367,0.1346134
2530,3327.75464933,0.134875092
2540,3408.93430848,0.135133094
2550,3360.97121444,0.135474386
2560,3353.2864603,0.135734983
2570,3388.51232041,0.14142506
2580,3324.93869697,0.141712512
2590,3383.07030363,0.141973816
2600,3395.71567535,0.1422351
2610,3330.02234464,0.142495589
2620,3351.74281032,0.142756727
2630,3358.88402653,0.143018058
2640,3349.20147337,0.143280213
2650,3329.84947718,0.143541242
2660,3344.60692845,0.143802541
2670,3359.12328515,0.144063151
2680,3338.22871573,0.144323519
2690,3421.76036857,0.144585185
2700,3359.31673358,0.144950358
2710,3315.31716099,0.145257696
2720,3344.36729115,0.146085079
2730,3399.32224966,0.146344392
2740,3298.74577427,0.146619633
2750,3297.66141831,0.146878975
2760,3316.23441458,0.147138934
2770,3346.46531046,0.147412052
2780,3340.10901862,0.147676015
2790,3321.74292378,0.147939312
2800,3394.6524897,0.1482203
2810,3355.14675945,0.148481923
2820,3342.27095565,0.148741275
2830,3313.86295348,0.149015263
2840,3307.13132835,0.149275783
