iterations,fitness,time
0,2543.23679257,0.000271538
10,2759.53794577,0.010601721
20,2918.4003782,0.01108152
30,3012.56225764,0.011488423
40,3019.31491177,0.011885686
50,2923.72507313,0.012281925
60,3016.66638048,0.012671987
70,3017.85460554,0.013060132
80,2965.25040289,0.013445247
90,2875.34143202,0.013728545
100,3027.26097012,0.014097356
110,3039.29536881,0.014380855
120,3085.78385113,0.014749162
130,3141.37851293,0.015030434
140,3162.68389273,0.015322664
150,3107.80136081,0.015700881
160,3125.30951394,0.015992847
170,3182.29778662,0.01636988
180,3219.16296434,0.016662815
190,3136.40825916,0.017037758
200,3158.25802239,0.017326708
210,3257.88272951,0.01775163
220,3150.02709985,0.018129315
230,3266.85634481,0.01843547
240,3245.26723716,0.018809742
250,3228.40590667,0.019096128
260,3109.69583841,0.019464696
270,3226.35916465,0.019741703
280,3225.89371595,0.022427607
290,3193.54961844,0.022814208
300,3237.00903973,0.023133984
310,3281.28764248,0.023521812
320,3135.34216223,0.023902278
330,3208.96978198,0.024182565
340,3098.29465573,0.024550157
350,3103.65051341,0.02483095
360,3123.68432529,0.025173259
370,3049.03444003,0.025447244
380,3042.48754887,0.025718626
390,2967.24422201,0.026037736
400,3022.84689931,0.026400914
410,2984.32388958,0.026681115
420,3056.68016161,0.027045603
430,3148.3588087,0.027326732
440,3260.51101129,0.027688977
450,3185.46253065,0.027970053
460,3133.15553475,0.028441193
470,3246.25311023,0.028810677
480,3171.37658967,0.029092132
490,3207.14875635,0.029457205
500,3163.65741506,0.029739894
510,3182.49327437,0.030107084
520,3091.71204858,0.030389973
530,3193.98510043,0.030756603
540,3131.26257326,0.031038889
550,2999.57510246,0.031407654
560,3084.19749713,0.033786061
570,3068.31329764,0.0340619
580,3129.69158548,0.034337217
590,3050.73645794,0.034610914
600,3067.67565932,0.034884144
610,3066.45841033,0.035157568
620,3109.58797877,0.035430954
630,3130.3032564,0.035703628
640,3058.46525392,0.035977445
650,3100.02701517,0.036253074
660,3110.05181628,0.036528162
670,3097.78977346,0.036802117
680,3110.42103132,0.037074655
690,3142.62925358,0.037430547
700,3169.17040165,0.037712178
710,3034.48776514,0.037986318
720,3162.41853264,0.038259595
730,3110.41911469,0.038532591
740,3146.29131749,0.038805563
750,3133.47108572,0.039079309
760,3157.87412608,0.039353315
770,3132.904456,0.039625597
780,3186.58222945,0.039933687
790,3210.14525997,0.040204353
800,3195.33937342,0.040472699
810,3239.47757989,0.040740361
820,3075.33176438,0.04100883
830,3206.93796592,0.041276595
840,3083.37208384,0.041544316
850,3138.11967513,0.04685334
860,3218.59440168,0.047267642
870,3155.88693656,0.047549865
880,3185.53087407,0.047920486
890,3148.83022648,0.048205172
900,3178.45730744,0.04848822
910,3076.71168626,0.048855429
920,3081.6691151,0.049137474
930,3097.32483585,0.049505358
940,3093.90234494,0.04978823
950,3132.14062279,0.050626134
960,3232.19893746,0.05095177
970,3087.67163683,0.051298594
980,3101.44065485,0.051569773
990,3070.23973562,0.051853309
1000,3177.36330826,0.052124592
1010,3238.89438204,0.052395064
1020,3117.68935145,0.052664388
1030,3107.45834182,0.052933201
1040,3193.06457376,0.0532017029999
1050,3129.81942234,0.053469083
1060,3088.08687136,0.053737111
1070,3149.03314754,0.054005098
1080,3091.31322526,0.054271991
1090,3268.08789786,0.0545387459999
1100,3228.22171256,0.054807698
1110,3130.62647411,0.055146517
1120,3182.35478358,0.057334907
1130,3232.78940625,0.05760653
1140,3200.22625307,0.057878439
1150,3137.75268456,0.058148996
1160,3167.55711712,0.0584189709999
1170,3252.71944885,0.0586907169999
1180,3246.72984416,0.0589610859999
1190,3259.07176747,0.0592306149999
1200,3291.02047881,0.059501363
1210,3227.02531201,0.059771867
1220,3073.27460183,0.060041896
1230,3244.23428237,0.060310739
1240,3223.75320018,0.060579767
1250,3138.69494993,0.060848127
1260,3258.46819814,0.061132113
1270,3266.30044507,0.061402376
1280,3227.57629169,0.061672712
1290,3238.56665437,0.061945152
1300,3312.42441131,0.06221524
1310,3199.05461149,0.062484886
1320,3217.6864562,0.062756429
1330,3131.53873204,0.063026844
1340,3158.66054521,0.063299856
1350,3113.16332416,0.0635705469999
1360,3084.87453378,0.0639628849999
1370,3152.3850024,0.0642396539999
1380,3193.23454995,0.0645153389999
1390,3159.11121885,0.0647887719999
1400,3175.51330813,0.0650624439999
1410,3246.02207653,0.0708124649999
1420,3216.06480972,0.0711100259999
1430,3197.03354101,0.071411013
1440,3187.85329482,0.071697386
1450,3133.14408973,0.072072557
1460,3191.36706396,0.072357064
1470,3108.2875933,0.07272829
1480,3159.47749167,0.073014335
1490,3245.35995048,0.073910839
1500,3090.60982522,0.0741952799999
1510,3102.47998643,0.0744732389999
1520,3165.03399448,0.0747479009999
1530,3209.74798726,0.0750222289999
