iteration,MSE_trg,MSE_tst,acc_trg,acc_tst,elapsed
0,0.157504439212,0.156742694522,0.257666666667,0.266094420601,0.270813489
10,0.0980047283694,0.0982868481099,0.775,0.77539341917,2.819939243
20,0.0905839557607,0.0904895593482,0.775,0.77539341917,5.324637882
30,0.111832303892,0.111786033178,0.575333333333,0.580829756795,7.952939564
40,0.0896336377187,0.0900822510581,0.775666666667,0.77539341917,10.436599491
50,0.0868833134817,0.0872648290252,0.775666666667,0.77539341917,12.924954218
60,0.088812491428,0.0894828833334,0.775666666667,0.77539341917,15.497958045
70,0.0912152966495,0.0907797194025,0.773666666667,0.773962804006,18.023977637
80,0.092721094212,0.093716887928,0.775666666667,0.77539341917,20.441590991
90,0.0870742269825,0.0885929620632,0.775666666667,0.77539341917,22.981590141
100,0.0864965760091,0.0864576385912,0.775666666667,0.77539341917,25.487513183
110,0.0883035581267,0.0893252915917,0.775666666667,0.77539341917,28.024485012
120,0.0873214720547,0.0880121822841,0.775666666667,0.77539341917,30.534195345
130,0.0879280888304,0.0889844093918,0.775666666667,0.77539341917,33.047052525
140,0.0873095050539,0.0870714846301,0.775333333333,0.77539341917,35.515283351
150,0.0868688484062,0.0868421629738,0.775,0.77539341917,38.038456777
160,0.0875241480269,0.0883965348417,0.775,0.77539341917,40.538715948
170,0.0868344752008,0.0874098324572,0.775,0.77539341917,43.165090144
180,0.0867905671665,0.0865332787316,0.775666666667,0.77539341917,45.587792184
190,0.0876622851368,0.0887499266967,0.775666666667,0.77539341917,48.115048149
200,0.0878347911179,0.0885364451769,0.775666666667,0.77539341917,50.609517615
210,0.0866906639189,0.0869838361548,0.775666666667,0.77539341917,53.10524254
220,0.0877879826178,0.0880976661861,0.775666666667,0.77539341917,55.575542485
230,0.0875827194346,0.0876863269111,0.775666666667,0.77539341917,57.982105807
240,0.0892391404783,0.0891162534993,0.775666666667,0.77539341917,60.517631801
250,0.0911159349875,0.0918201269378,0.775666666667,0.77539341917,63.042976989
260,0.0875275913719,0.0879259095007,0.775666666667,0.77539341917,65.449350929
270,0.0872760717266,0.0872993895259,0.775666666667,0.77539341917,67.93195598
280,0.0868410141184,0.0874040403716,0.775666666667,0.77539341917,70.446367101
290,0.0870157947665,0.0869438909345,0.775666666667,0.77539341917,72.931871131
300,0.0885367098239,0.089245055179,0.775666666667,0.77539341917,75.319578799
310,0.0874270222996,0.0880636302347,0.775666666667,0.77539341917,77.931436143
320,0.0899042044374,0.0909390160802,0.775666666667,0.77539341917,80.480447044
330,0.090487223115,0.0902323465842,0.775333333333,0.77539341917,82.913912042
340,0.087412456492,0.0884390202955,0.775666666667,0.77539341917,85.316619009
350,0.0885759247752,0.0895089655686,0.775666666667,0.77539341917,87.750315875
360,0.0896844873697,0.0898223493464,0.775333333333,0.77539341917,90.279476652
370,0.0877187958315,0.0882039395834,0.775666666667,0.77539341917,92.777925465
380,0.0885797366908,0.089068534235,0.775666666667,0.77539341917,95.24342826
390,0.0898202015129,0.0909365754145,0.775666666667,0.77539341917,97.717885207
400,0.0883015896539,0.0891216873935,0.775666666667,0.77539341917,100.256753758
410,0.0880659906221,0.0885811588871,0.775666666667,0.77539341917,102.64483239
420,0.0883614358813,0.0887199846092,0.775666666667,0.77539341917,105.085152027
430,0.0879555428638,0.0890905069339,0.775666666667,0.77539341917,107.523037163
440,0.087236035246,0.0882453070197,0.775666666667,0.77539341917,110.070135657
450,0.0873864856174,0.088552649289,0.775666666667,0.77539341917,112.566388272
460,0.0875026140948,0.0883641760998,0.775666666667,0.77539341917,114.954719505
470,0.0886953080694,0.0889750778247,0.775666666667,0.77539341917,117.41938473
480,0.0876682448745,0.0882112355547,0.775666666667,0.77539341917,119.854198438
490,0.0876958659863,0.0887698447816,0.775666666667,0.77539341917,122.203858982
500,0.0868521812305,0.0872915036149,0.775666666667,0.77539341917,124.724100964
510,0.0886757852229,0.0887834062089,0.775666666667,0.77539341917,127.201074879
520,0.0874841037164,0.0880758346966,0.775666666667,0.77539341917,129.784056994
530,0.088590435417,0.0892130693152,0.775666666667,0.77539341917,132.195452119
540,0.0875848250443,0.0873189737892,0.775666666667,0.77539341917,134.77164893
550,0.0875781117526,0.0871755810657,0.775666666667,0.77539341917,137.217441569
560,0.0881681238192,0.0889089624181,0.775666666667,0.77539341917,139.68656092
570,0.0875224306314,0.0874449131215,0.775666666667,0.77539341917,142.109177176
580,0.0884040966326,0.0878291451842,0.775,0.77539341917,144.588932612
590,0.0887023243138,0.0881102866182,0.775,0.77539341917,147.00338887
600,0.0871382488697,0.0865547629847,0.775666666667,0.77539341917,149.602493251
610,0.0867461223569,0.0861640568619,0.775666666667,0.77539341917,152.221882719
620,0.0860492157383,0.0851021239897,0.775666666667,0.77539341917,154.867859632
630,0.087025638862,0.086875683582,0.775666666667,0.77539341917,157.393546031
640,0.0863482613513,0.0860760323006,0.775666666667,0.77539341917,159.866250514
650,0.0866984193749,0.086117541758,0.775666666667,0.77539341917,162.400689802
660,0.0867286122431,0.0861760650502,0.775666666667,0.77539341917,164.928622928
670,0.0862439000665,0.0860040025656,0.775666666667,0.77539341917,167.425191285
680,0.0871585005941,0.0865773108178,0.775666666667,0.77539341917,169.87843989
690,0.0872492607353,0.0866239340964,0.775666666667,0.77539341917,172.352120321
700,0.0875033242323,0.0871191144616,0.775666666667,0.77539341917,174.922820031
710,0.087173691109,0.0870103576006,0.775666666667,0.77539341917,177.474444186
720,0.0865502539805,0.0867326909776,0.775666666667,0.77539341917,179.962930625
730,0.0864812619803,0.0866385244567,0.775666666667,0.77539341917,182.372502883
740,0.0861428493964,0.0864567376762,0.775666666667,0.77539341917,184.912332366
750,0.08622287785,0.08627498212,0.775666666667,0.77539341917,187.397259328
760,0.0857953737412,0.085986955389,0.775666666667,0.77539341917,189.807125715
770,0.0876037092179,0.0872387468784,0.775666666667,0.77539341917,192.29551398
780,0.0865524859212,0.0863382337389,0.775666666667,0.77539341917,194.858305499
790,0.0865157428739,0.0864664294478,0.775666666667,0.77539341917,197.324479959
800,0.0876914739494,0.0873794949019,0.775666666667,0.77539341917,199.908006906
810,0.089862309276,0.0907691049854,0.775666666667,0.77539341917,202.445720036
820,0.0882854905098,0.0886628022151,0.775666666667,0.77539341917,204.940623822
830,0.0884262124051,0.0882273792282,0.775666666667,0.77539341917,207.382902549
840,0.0888516013263,0.0892487906415,0.775666666667,0.77539341917,209.847500147
850,0.0869551994113,0.0873974723167,0.775666666667,0.77539341917,212.517942549
860,0.0866350597252,0.0866983360756,0.775666666667,0.77539341917,214.963022099
870,0.08818264183,0.0888652523846,0.775666666667,0.77539341917,217.468921923
880,0.088628642847,0.0890556258417,0.775666666667,0.77539341917,219.964711328
890,0.0873908941999,0.0877011057478,0.775666666667,0.77539341917,222.500034687
900,0.0875950928954,0.0880938953571,0.775666666667,0.77539341917,225.079864536
910,0.0880114431162,0.0886567134839,0.774333333333,0.77539341917,227.613134484
920,0.0881187099393,0.0887767778422,0.775666666667,0.77539341917,230.116497997
930,0.087064840053,0.0873803485746,0.775666666667,0.77539341917,232.544870493
940,0.0873406600076,0.0873624902539,0.775666666667,0.77539341917,235.030763491
950,0.0862208464052,0.0862647962517,0.775666666667,0.77539341917,237.56575374
960,0.0863121128651,0.0865507954646,0.775666666667,0.77539341917,240.037238516
970,0.0881888891855,0.0881558647333,0.775666666667,0.77539341917,242.529865211
980,0.0875426885006,0.0878542574583,0.775666666667,0.77539341917,245.051011678
990,0.0877895936717,0.0885392808537,0.775666666667,0.77539341917,247.516619006
1000,0.0874482807683,0.0877080426227,0.775666666667,0.77539341917,250.054029492
1010,0.0891721682986,0.0899846267107,0.774333333333,0.776824034335,252.544615289
1020,0.0947035189787,0.0950913971998,0.773666666667,0.772532188841,255.061280417
1030,0.0878447556322,0.0881881987285,0.773333333333,0.773962804006,257.500765979
1040,0.0879062235008,0.0882239933866,0.774,0.77539341917,260.016522406
1050,0.0881116210475,0.0877982829615,0.774333333333,0.77539341917,262.607437875
1060,0.0899766069918,0.0904191848165,0.776,0.776824034335,265.113147025
1070,0.0939325490704,0.0936527461639,0.772666666667,0.771101573677,267.605222417
1080,0.0865706885651,0.0869354852543,0.775666666667,0.77539341917,270.085159034
1090,0.0874800851974,0.0880174949908,0.775666666667,0.77539341917,272.577707161
1100,0.0869322371608,0.0877602665778,0.775666666667,0.77539341917,275.04994993
1110,0.0866814025292,0.086817660579,0.775666666667,0.77539341917,277.598162524
1120,0.08715464055,0.0875760170544,0.775666666667,0.77539341917,280.058638072
1130,0.0871620924013,0.0876560053867,0.775666666667,0.77539341917,282.595074533
1140,0.0872033181084,0.0870199393202,0.775666666667,0.77539341917,285.07654302
1150,0.0869298794783,0.0870435852897,0.775666666667,0.77539341917,287.53870481
1160,0.0867167787952,0.0863368765252,0.775666666667,0.77539341917,289.946414369
1170,0.0873097025518,0.0875113758388,0.775666666667,0.77539341917,292.515148472
1180,0.0864663954455,0.0858143502395,0.775666666667,0.77539341917,294.922115976
1190,0.0879548823113,0.0884586689537,0.775666666667,0.77539341917,297.406326282
1200,0.0861334647376,0.0856726063831,0.775666666667,0.77539341917,299.95574251
1210,0.0870304540847,0.0864348304846,0.775333333333,0.772532188841,302.47521042
1220,0.0868837222585,0.0871233373921,0.775666666667,0.77539341917,305.000665817
1230,0.0854014394263,0.0849829328626,0.775666666667,0.77539341917,307.496095779
1240,0.0877812114183,0.0868539200544,0.775666666667,0.77539341917,309.980982177
1250,0.0872882175347,0.0876249850604,0.775666666667,0.77539341917,312.462831123
1260,0.0859088636895,0.0856442417937,0.775666666667,0.77539341917,314.971928656
1270,0.0872442149629,0.087359166466,0.775666666667,0.77539341917,317.393300149
1280,0.0867071962427,0.0864576495417,0.775666666667,0.77539341917,319.761961631
1290,0.0866108079932,0.0867702582629,0.775666666667,0.77539341917,322.246359388
1300,0.0871925236947,0.0872407823141,0.775666666667,0.77539341917,324.762738271
1310,0.088233226132,0.0884763455357,0.773333333333,0.772532188841,327.344524165
1320,0.086829979283,0.0866220334661,0.775333333333,0.77539341917,329.809369916
1330,0.0859498248975,0.0853487035299,0.775666666667,0.77539341917,332.263078923
1340,0.0881620235505,0.0866849573446,0.775333333333,0.77539341917,334.760927285
1350,0.0880461870583,0.0870148428011,0.775,0.77539341917,337.18751037
1360,0.0860221006583,0.0851117004006,0.775,0.77539341917,339.717837837
1370,0.0858269600423,0.0853252983056,0.775,0.773962804006,342.193689906
1380,0.0877992364355,0.0879593097655,0.775666666667,0.77539341917,344.688926205
1390,0.0862648634049,0.0860774244961,0.775666666667,0.77539341917,347.208995472
1400,0.0873821421012,0.0871635031524,0.775333333333,0.77539341917,349.699955401
1410,0.0849403481446,0.084565085229,0.775666666667,0.77539341917,352.242917318
1420,0.0871727201107,0.0866529443528,0.775333333333,0.77539341917,354.729577371
1430,0.0866285472589,0.0861687314317,0.775666666667,0.77539341917,357.230537391
1440,0.0865243629754,0.0846976842346,0.775,0.77539341917,359.726753672
1450,0.0856302112445,0.0849953068762,0.775,0.778254649499,362.149787226
1460,0.0865584775695,0.0865960745773,0.775666666667,0.77539341917,364.603692873
1470,0.0866455444352,0.0868934203621,0.775666666667,0.77539341917,367.089022518
1480,0.0876828933359,0.0860894644999,0.769666666667,0.773962804006,369.510087276
1490,0.0857035113312,0.0849542318068,0.775333333333,0.77539341917,372.037966862
1500,0.0859127718406,0.0859148657832,0.775666666667,0.77539341917,374.565239127
1510,0.0861152542159,0.08576293208,0.774666666667,0.773962804006,377.210290211
1520,0.0853357864381,0.084840341724,0.775333333333,0.771101573677,379.739640701
1530,0.0880616635265,0.0870906906992,0.775,0.77539341917,382.203893462
1540,0.085524081426,0.084113527343,0.775666666667,0.77539341917,384.745539664
1550,0.0872143115978,0.0859934027927,0.775666666667,0.77539341917,387.308880795
1560,0.0889398469115,0.0871021492859,0.771666666667,0.772532188841,389.754732295
1570,0.0853808399228,0.0839783359249,0.775333333333,0.77539341917,392.296340312
1580,0.0862260581424,0.0853553452775,0.775666666667,0.77539341917,394.801649482
1590,0.0862989852772,0.0852920607682,0.775666666667,0.77539341917,397.269326264
1600,0.0858648776253,0.0849097210718,0.775666666667,0.77539341917,399.726966408
1610,0.0883334976855,0.0876492292353,0.775666666667,0.77539341917,402.344934435
1620,0.0862418817649,0.0853731239074,0.775666666667,0.77539341917,404.9216174
1630,0.0860698326053,0.0848087440261,0.775666666667,0.77539341917,407.486549047
1640,0.0869342195091,0.0855296411972,0.775666666667,0.77539341917,410.085825418
1650,0.0858562742894,0.0846932125667,0.775666666667,0.77539341917,412.70598598
1660,0.0874184422279,0.086801457981,0.775666666667,0.77539341917,415.271318777
1670,0.090374606883,0.0887510360632,0.775666666667,0.77539341917,417.694174296
1680,0.0873613581453,0.0863061856089,0.775666666667,0.77539341917,420.114727786
1690,0.0872923084834,0.0875586583585,0.775666666667,0.77539341917,422.557928866
1700,0.0892363541676,0.0877466000319,0.775333333333,0.77539341917,425.075853881
1710,0.088419527999,0.087639411607,0.775666666667,0.77539341917,427.65789964
1720,0.0863937214813,0.0858505140791,0.775666666667,0.77539341917,430.122954824
1730,0.0865675757207,0.0850402176372,0.775666666667,0.77539341917,432.610937569
1740,0.0879019947955,0.0873965610311,0.775666666667,0.77539341917,435.12008225
1750,0.0960616701377,0.0947603883067,0.775666666667,0.77539341917,437.671906524
1760,0.086536207838,0.0866149234185,0.775666666667,0.77539341917,440.309657035
1770,0.0892058346349,0.087919051779,0.775333333333,0.77539341917,442.927485971
1780,0.0872351597306,0.0866344769025,0.775666666667,0.77539341917,445.513963804
1790,0.0866655769826,0.0857452883546,0.775666666667,0.77539341917,448.090549169
1800,0.0899518589441,0.0899220585809,0.775666666667,0.77539341917,450.593202592
1810,0.0863812755112,0.0857949672602,0.775666666667,0.77539341917,453.070705989
1820,0.0884589014084,0.088836092805,0.775666666667,0.776824034335,455.669904032
1830,0.0867100610549,0.0861673949196,0.775666666667,0.776824034335,458.137275851
1840,0.0875231110593,0.0870859630095,0.775666666667,0.77539341917,460.710878797
1850,0.0869271863143,0.0861608072794,0.775666666667,0.77539341917,463.175920166
1860,0.0865926814635,0.0860999600214,0.775666666667,0.776824034335,465.739757323
1870,0.0887037978236,0.0882757072443,0.775666666667,0.77539341917,468.360546558
1880,0.09252098643,0.0932381729775,0.774333333333,0.77539341917,470.881341134
1890,0.0876791495943,0.0881037803474,0.775666666667,0.77539341917,473.327479426
1900,0.0882183334751,0.0883926197776,0.775666666667,0.77539341917,475.902499188
1910,0.0872615523823,0.0872245354842,0.775666666667,0.77539341917,478.404972394
1920,0.088269871697,0.0879159207385,0.775666666667,0.77539341917,480.929516053
1930,0.0874152069553,0.0882132568502,0.775666666667,0.77539341917,483.464884764
1940,0.0886591452704,0.0894997575472,0.775666666667,0.77539341917,485.955518919
1950,0.0882846822352,0.0891730665051,0.775666666667,0.776824034335,488.423612869
1960,0.0883131803135,0.0891735897365,0.775666666667,0.77539341917,490.903004084
1970,0.0883043600787,0.0890253449897,0.775666666667,0.778254649499,493.370802514
1980,0.0880426012164,0.0892489321315,0.775666666667,0.77539341917,495.936170526
1990,0.0892479990183,0.0896496493128,0.775666666667,0.77539341917,498.340791477
2000,0.089191505982,0.0900912294784,0.775666666667,0.77539341917,500.807948226
2010,0.0878793406479,0.0882138178848,0.775666666667,0.77539341917,503.23269056
2020,0.0877192592978,0.0886951435251,0.775666666667,0.77539341917,505.647871521
2030,0.0877121053088,0.0884566495176,0.775666666667,0.77539341917,508.127889042
2040,0.0877112044886,0.0883559726958,0.775666666667,0.77539341917,510.790778203
2050,0.0881041194096,0.0889218335801,0.775666666667,0.77539341917,513.358037102
2060,0.087998622137,0.0892548425846,0.775666666667,0.77539341917,515.903752639
2070,0.0876637341842,0.0884221298161,0.775666666667,0.77539341917,518.44731163
2080,0.0890086678245,0.0896629952411,0.775666666667,0.77539341917,520.926449068
2090,0.0877109265554,0.0888119080983,0.775666666667,0.77539341917,523.429167495
2100,0.0881537190967,0.0894365366132,0.775666666667,0.77539341917,525.877708127
2110,0.0901495561359,0.0910981891675,0.775666666667,0.77539341917,528.411970627
2120,0.0900926388244,0.0910449193775,0.775666666667,0.77539341917,530.937196238
2130,0.0879786258349,0.0886965894833,0.775666666667,0.77539341917,533.419674143
2140,0.0877661047342,0.088728024553,0.775666666667,0.77539341917,535.966754693
2150,0.0878406962723,0.0885091257855,0.775666666667,0.77539341917,538.479893504
2160,0.0887364772817,0.0898184625387,0.775666666667,0.77539341917,540.983297083
