iteration,MSE_trg,MSE_tst,acc_trg,acc_tst,elapsed
0,0.128969058358,0.12703710113,0.525333333333,0.546494992847,0.050475966
10,0.086499447986,0.0862887060882,0.776333333333,0.773962804006,0.337127148
20,0.0863590120261,0.0867408880509,0.776333333333,0.773962804006,0.62034715
30,0.0860271180249,0.0863825889285,0.776,0.77539341917,0.893622172
40,0.0859325972337,0.0862695230749,0.776,0.77539341917,1.165615272
50,0.0858561510536,0.0861141669525,0.776,0.77539341917,1.436396073
60,0.0857586499243,0.0860784482358,0.776,0.77539341917,1.707234951
70,0.0855305639151,0.0861358899589,0.776333333333,0.77539341917,1.977972856
80,0.0854551389509,0.0861610813856,0.776333333333,0.77539341917,2.252253437
90,0.0854542660367,0.0861791042118,0.776333333333,0.77539341917,2.523744749
100,0.0854549609033,0.0861868214397,0.776333333333,0.77539341917,2.795195526
110,0.0854552791578,0.0861870520601,0.776333333333,0.77539341917,3.067496861
120,0.0854451567979,0.0861575051375,0.776333333333,0.77539341917,3.338569097
130,0.0853897543958,0.0861006648774,0.776333333333,0.77539341917,3.610663373
140,0.0853866250376,0.0860925734573,0.776333333333,0.77539341917,3.883536434
150,0.0853643486897,0.0860423728792,0.776333333333,0.77539341917,4.155725554
160,0.0853524543566,0.0860132472122,0.776333333333,0.77539341917,4.427048335
170,0.0853498498759,0.0859763592797,0.776333333333,0.77539341917,4.699923015
180,0.0853440695746,0.0859654672965,0.776333333333,0.77539341917,4.972542136
190,0.0853394577344,0.0859282906164,0.776333333333,0.77539341917,5.244821787
200,0.0853337135975,0.085921106587,0.776333333333,0.77539341917,5.517235617
210,0.0853324697739,0.0859181631774,0.776333333333,0.77539341917,5.788543516
220,0.0853259121562,0.0858897034018,0.776333333333,0.77539341917,6.061096463
230,0.0853252932927,0.0858742928411,0.776333333333,0.77539341917,6.336653475
240,0.0853231889057,0.0858724896786,0.776333333333,0.77539341917,6.608161061
250,0.0853231639514,0.0858725616439,0.776333333333,0.77539341917,6.880407381
260,0.0853226637747,0.0858668525144,0.776333333333,0.77539341917,7.153567463
270,0.0853243958019,0.0858297612683,0.776333333333,0.77539341917,7.426164113
280,0.0853241603956,0.0858379426775,0.776333333333,0.77539341917,7.698404214
290,0.085323874471,0.0858358823627,0.776333333333,0.77539341917,7.971411913
300,0.0853234274742,0.0858328394428,0.776333333333,0.77539341917,8.2438567
310,0.0853224116564,0.0858319138711,0.776333333333,0.77539341917,8.515251545
320,0.0853206856733,0.0858273270145,0.776333333333,0.77539341917,8.78963626
330,0.0853195607546,0.0858249182468,0.776333333333,0.77539341917,9.060340559
340,0.0853188686819,0.0858231489043,0.776333333333,0.77539341917,9.331169993
350,0.0853182772383,0.0858216588869,0.776333333333,0.77539341917,9.602879073
360,0.0853177539588,0.0858213337379,0.776333333333,0.77539341917,9.873637333
370,0.0853172629392,0.0858202483152,0.776333333333,0.77539341917,10.145022863
380,0.0853167104226,0.0858190369882,0.776333333333,0.77539341917,10.415733922
390,0.0853162567506,0.0858178591772,0.776333333333,0.77539341917,10.686908921
400,0.0853157744483,0.0858165030637,0.776333333333,0.77539341917,10.959551294
410,0.0853152218937,0.0858150580597,0.776333333333,0.77539341917,11.230642815
420,0.0853148447422,0.0858140614975,0.776333333333,0.77539341917,11.502286921
430,0.0853143850854,0.0858130551179,0.776333333333,0.77539341917,11.774300664
440,0.0853139544488,0.0858119112138,0.776333333333,0.77539341917,12.045531767
450,0.0853134425697,0.0858103416647,0.776333333333,0.77539341917,12.320875009
460,0.0853130755061,0.0858094942066,0.776333333333,0.77539341917,12.593895314
470,0.0853126789892,0.085808604416,0.776333333333,0.77539341917,12.86791398
480,0.0853122649609,0.0858075743789,0.776333333333,0.77539341917,13.140085322
490,0.0853118096194,0.0858087353087,0.776333333333,0.77539341917,13.411355309
