iterations,fitness,time
0,1954.38730584,3.83300000095e-06
10,1972.38437614,7.26100000037e-06
20,1967.09469373,1.16079999941e-05
30,2026.08852215,1.68879999904e-05
40,1726.00525182,2.02829999907e-05
50,1982.77930867,2.32629999957e-05
60,2098.77553857,2.64339999987e-05
70,2086.85188283,2.96229999961e-05
80,1971.8651053,3.28589999938e-05
90,2065.10076835,3.62229999951e-05
100,2039.61436744,3.9527999995e-05
110,2007.13011445,4.26969999978e-05
120,2088.15473671,4.58059999957e-05
130,2147.71844195,9.54479999962e-05
140,2030.20110258,9.85959999937e-05
150,1929.46782726,0.000102397999996
160,1789.28715534,0.000105778999995
170,2136.47135802,0.000108915999995
180,2093.29456148,0.000113466999991
190,2035.12341461,0.000116696999989
200,2092.5538412,0.000119915999989
210,1981.7920199,0.000123778999992
220,1821.12921127,0.000126995999992
230,2078.64125306,0.000130254999995
240,2019.2998341,0.000134470999996
250,1998.05054577,0.000137908999996
260,1907.65424514,0.000141162999995
270,1814.58498407,0.000144811999995
280,1685.04449236,0.000148151999994
290,1759.99879954,0.000151194999994
300,1909.54129343,0.000154422999991
310,2095.80112283,0.00015754399999
320,1995.65238992,0.000160836999996
330,2103.53674138,0.000163868999991
340,2119.8993212,0.000166922999995
350,2000.12774655,0.000169971999995
360,1920.65617457,0.000173149999995
370,1920.98377338,0.00017622
380,1973.39670608,0.000179261
390,2446.3017828,0.000182070999998
400,2524.56208906,0.000185297000002
410,2599.58282162,0.000188565000002
420,2639.16466734,0.000191650000005
430,2818.09777626,0.000194799000006
440,2861.85239238,0.000198079000008
450,2861.85239238,0.000201822000008
460,2886.93806786,0.000205464000004
470,2886.93806786,0.000209142000003
480,2886.93806786,0.000212763000007
490,2886.93806786,0.000216647000009
500,2886.93806786,0.000221034000006
510,2886.93806786,0.00022541900001
520,2886.93806786,0.000229632000014
530,2886.93806786,0.000233749000017
540,2886.93806786,0.000238136000014
550,2886.93806786,0.000242469000014
560,2886.93806786,0.000246847000014
570,2886.93806786,0.000251096000014
580,2886.93806786,0.000255339000013
590,2886.93806786,0.000259688000014
600,2886.93806786,0.000264235000017
