iteration,MSE_trg,MSE_tst,acc_trg,acc_tst,elapsed
0,0.139505864461,0.139851860501,0.411333333333,0.404864091559,0.010829972
10,0.141912661569,0.142579709622,0.386666666667,0.37339055794,0.119096170999
20,0.153937802405,0.154070020398,0.347,0.339055793991,0.226402131999
30,0.153049083426,0.153199417034,0.348,0.340486409156,0.333650469999
40,0.150227456419,0.150534263898,0.349,0.340486409156,0.441363427999
50,0.147909529531,0.148371681641,0.359333333333,0.353361945637,0.548816235999
60,0.145988552504,0.146280231859,0.365,0.359084406295,0.655752648999
70,0.145926704661,0.146185663154,0.365666666667,0.359084406295,0.762820825999
80,0.149241146215,0.149683245688,0.358333333333,0.347639484979,0.870500318999
90,0.139678261723,0.141044287383,0.419666666667,0.414878397711,0.978268322
100,0.12613172467,0.126995765554,0.545666666667,0.520743919886,1.085329631
110,0.12613156332,0.126995743806,0.545666666667,0.520743919886,1.192537935
120,0.126033800483,0.126799945803,0.546,0.52217453505,1.300246309
130,0.125992350511,0.126799945804,0.546,0.52217453505,1.40734222
140,0.106776878993,0.106217813585,0.679333333333,0.672389127325,1.514427145
150,0.106060171334,0.105295502221,0.685333333333,0.688125894134,1.622319512
160,0.106060120721,0.105295493306,0.685333333333,0.688125894134,1.730500916
170,0.105845623988,0.104871179264,0.686333333333,0.692417739628,1.838280938
180,0.0977965488862,0.0980167548774,0.757333333333,0.755364806867,1.948407029
190,0.0974792008821,0.0975134433611,0.759666666667,0.756795422031,2.057153864
200,0.0974792008821,0.0975134433611,0.759666666667,0.756795422031,2.166277595
210,0.0958829133724,0.0960172042365,0.759666666667,0.759656652361,2.2766024
220,0.0945475196639,0.0946535264772,0.760333333333,0.758226037196,2.386476892
230,0.0943408793031,0.0943579478669,0.761666666667,0.761087267525,2.495660754
240,0.0942628234439,0.0940410438993,0.762,0.761087267525,2.605740701
250,0.0942366601724,0.0939867563598,0.762,0.761087267525,2.714755253
260,0.0942369457105,0.0939869986923,0.762,0.761087267525,2.823175096
270,0.0920059366584,0.0922001290074,0.773666666667,0.773962804006,2.931794729
280,0.0905548569229,0.0906497681784,0.775333333333,0.776824034335,3.050578079
290,0.0905854196851,0.0907113150381,0.775333333333,0.776824034335,3.160142187
