iteration,MSE_trg,MSE_tst,acc_trg,acc_tst,elapsed
0,0.0940818875848,0.0941427806343,0.766333333333,0.765379113019,0.0108240270001
10,0.0944376483954,0.094454312393,0.766,0.763948497854,0.125180546001
20,0.0944827340806,0.094320133713,0.766,0.766809728183,0.238502312
30,0.0945402357849,0.094415790477,0.766,0.766809728183,0.35246749
40,0.104000909234,0.104007964065,0.756,0.752503576538,0.465537164998
50,0.103951230491,0.104161219212,0.756333333333,0.753934191702,0.576794906998
60,0.103919669072,0.104009770889,0.757,0.752503576538,0.686071640996
70,0.103427670384,0.103598520067,0.758,0.752503576538,0.800460468996
80,0.103299625529,0.103324162825,0.757666666667,0.758226037196,0.914474676997
90,0.103362531255,0.103416837301,0.756666666667,0.758226037196,1.026585342
100,0.119301612219,0.119852366587,0.484,0.473533619456,1.137923726
110,0.119811405238,0.120711809498,0.48,0.467811158798,1.249363713
120,0.143969735761,0.145366907585,0.376333333333,0.35765379113,1.360635074
130,0.143653164716,0.145284350243,0.378666666667,0.35765379113,1.470043318
140,0.168708990731,0.171448715154,0.329,0.310443490701,1.582305232
150,0.164149862241,0.16753894799,0.364,0.340486409156,1.690647075
160,0.199539874845,0.204384610227,0.35,0.331902718169,1.810753106
170,0.199676003635,0.204531432621,0.349666666667,0.331902718169,1.923249525
180,0.199376031898,0.204130789742,0.349333333333,0.331902718169,2.03723938
190,0.196350288436,0.199872459605,0.389333333333,0.380543633763,2.149109862
200,0.193603224274,0.196408027614,0.399,0.38912732475,2.261602287
210,0.194383875202,0.197139973942,0.395666666667,0.384835479256,2.37861656
220,0.190379571798,0.193059292603,0.397666666667,0.384835479256,2.500353128
230,0.189691079882,0.192149107823,0.403,0.396280400572,2.617985827
240,0.184213058602,0.186733187457,0.431333333333,0.413447782546,2.73098538201
250,0.18292819169,0.185613881508,0.429,0.410586552217,2.84736448201
260,0.187529934978,0.19052275971,0.381333333333,0.370529327611,2.968286337
270,0.18995062952,0.193246766757,0.369333333333,0.353361945637,3.088107141
280,0.194005100453,0.197175472776,0.384666666667,0.371959942775,3.19840788401
290,0.193425739783,0.19643657238,0.381666666667,0.369098712446,3.316777843
300,0.192653824771,0.195348379245,0.382333333333,0.369098712446,3.43083640801
310,0.186756770152,0.188916742865,0.386333333333,0.369098712446,3.54980221501
320,0.178695090139,0.179894445501,0.446333333333,0.43347639485,3.67064224101
330,0.177108690683,0.177203226862,0.456,0.444921316166,3.78916293101
340,0.176552626335,0.176855628193,0.455666666667,0.439198855508,3.90730567501
350,0.176036667132,0.17826351139,0.453666666667,0.432045779685,4.018432236
360,0.179897464716,0.181595222573,0.404333333333,0.377682403433,4.127699937
370,0.187718609515,0.190169615572,0.372666666667,0.346208869814,4.240070891
380,0.188095901911,0.19056336993,0.371333333333,0.346208869814,4.353205181
390,0.188111253319,0.190561205638,0.371333333333,0.346208869814,4.465942893
