iteration,MSE_trg,MSE_tst,acc_trg,acc_tst,elapsed
0,0.189259057111,0.189626774204,0.225666666667,0.22460658083,0.0152876259999
10,0.190247154601,0.189968368342,0.225666666667,0.22460658083,0.131389234
20,0.16880185061,0.167822526073,0.232333333333,0.234620886981,0.243352202001
30,0.16885152347,0.167915685263,0.232333333333,0.233190271817,0.370758075
40,0.167984493249,0.167267369337,0.233333333333,0.233190271817,0.510319071
50,0.172068280991,0.171026734028,0.228333333333,0.228898426323,0.63472847
60,0.196458633642,0.19545220681,0.224666666667,0.22460658083,0.742988408
70,0.193160572651,0.192655299887,0.224333333333,0.22460658083,0.855889631
80,0.193333737824,0.192848138079,0.224666666667,0.22460658083,0.968902492
90,0.194683013244,0.19399425008,0.226,0.22460658083,1.085183811
100,0.190794614323,0.189361508962,0.225666666667,0.226037195994,1.198368687
110,0.180790608585,0.179375674703,0.225666666667,0.226037195994,1.310903686
120,0.176143561727,0.174679793823,0.225666666667,0.226037195994,1.425450438
130,0.175639196348,0.174006432177,0.225666666667,0.226037195994,1.53630956
140,0.175561364941,0.174006432095,0.226666666667,0.226037195994,1.650546327
150,0.171266433359,0.170060735788,0.231666666667,0.228898426323,1.768494948
160,0.16927276094,0.16752699696,0.231666666667,0.230329041488,1.887806545
170,0.13594308726,0.134070347657,0.442666666667,0.454935622318,2.006849759
180,0.139576756202,0.137203505844,0.418666666667,0.443490701001,2.120720634
190,0.135313773897,0.133594424321,0.446,0.450643776824,2.24082517
200,0.134485273339,0.133223678626,0.454,0.457796852647,2.364093169
210,0.108181370664,0.106992023568,0.597,0.59799713877,2.484444106
220,0.108185044781,0.106999455359,0.597,0.59799713877,2.602907014
230,0.10805503222,0.106892631244,0.598,0.605150214592,2.716597651
240,0.108670274206,0.107584956129,0.596333333333,0.603719599428,2.82891575
250,0.107951113599,0.106822085534,0.599333333333,0.605150214592,2.944426662
260,0.107731279884,0.10656278162,0.600666666667,0.606580829757,3.057566089
270,0.107587596886,0.106472302861,0.601333333333,0.606580829757,3.17020806
280,0.107284857239,0.10609343433,0.604333333333,0.609442060086,3.282890174
290,0.107284857239,0.10609343433,0.604333333333,0.609442060086,3.392100737
300,0.107273714106,0.106085560513,0.604333333333,0.609442060086,3.50583793
310,0.107258223375,0.106090562548,0.604333333333,0.609442060086,3.633692237
320,0.106072133407,0.105574832316,0.614333333333,0.615164520744,3.74814127
330,0.106072132699,0.105574832316,0.614333333333,0.615164520744,3.861201615
340,0.106071080964,0.105561518897,0.614333333333,0.615164520744,3.977155456
350,0.106091688827,0.105680174653,0.618333333333,0.619456366237,4.099566224
360,0.105671919352,0.105068243447,0.618666666667,0.620886981402,4.214524866
370,0.105583599002,0.104903617039,0.618666666667,0.620886981402,4.330557196
380,0.10580218391,0.105082874605,0.619666666667,0.622317596567,4.44955619
390,0.105257317104,0.104576135341,0.619666666667,0.622317596567,4.566960377
400,0.100130728027,0.0995505830951,0.758666666667,0.759656652361,4.68511446
410,0.100105959196,0.0995505830951,0.758666666667,0.759656652361,4.805830175
420,0.096861889245,0.0964785076991,0.773333333333,0.769670958512,4.9185316
430,0.0967876697568,0.0963838293715,0.773333333333,0.769670958512,5.031795572
