iteration,MSE_trg,MSE_tst,acc_trg,acc_tst,elapsed
0,0.183497317126,0.18171923365,0.226666666667,0.22460658083,0.01076926
10,0.178563030051,0.175331204798,0.229666666667,0.228898426323,0.121411562001
20,0.185780214601,0.182413751297,0.229666666667,0.228898426323,0.232277663
30,0.199779849406,0.196958839299,0.224333333333,0.22460658083,0.355471761
40,0.197779800893,0.194654843168,0.225333333333,0.227467811159,0.465420464999
50,0.221055080619,0.217842348421,0.225666666667,0.228898426323,0.578363651999
60,0.22055104846,0.217368034374,0.225666666667,0.230329041488,0.689882653999
70,0.226553327127,0.22409719855,0.224333333333,0.22460658083,0.802565449999
80,0.235011277167,0.232440410387,0.224333333333,0.22460658083,0.915624251999
90,0.232032058217,0.229876604442,0.224333333333,0.22460658083,1.03298221
100,0.226742718556,0.224915463271,0.224333333333,0.22460658083,1.158538065
110,0.225343479149,0.22330752381,0.224333333333,0.22460658083,1.271221812
120,0.210777920436,0.208688186716,0.226333333333,0.226037195994,1.389192273
130,0.210977084165,0.209026061213,0.225333333333,0.226037195994,1.506120542
140,0.193025795331,0.192433757946,0.226666666667,0.226037195994,1.619376625
150,0.190790591709,0.190295226246,0.23,0.227467811159,1.733591444
160,0.190092750999,0.189597963593,0.229666666667,0.230329041488,1.849191331
170,0.190188493495,0.189649739416,0.23,0.228898426323,1.959265413
180,0.185783005622,0.186587563738,0.230333333333,0.230329041488,2.070667512
190,0.178867802136,0.179882159629,0.236333333333,0.23748211731,2.187466623
200,0.150620008778,0.151522205409,0.365666666667,0.35765379113,2.299198687
210,0.150502371887,0.151372873819,0.366,0.35765379113,2.410914015
220,0.148954356304,0.149994559247,0.371666666667,0.360515021459,2.52373303
230,0.148372079844,0.150093733893,0.358666666667,0.347639484979,2.636519836
240,0.11869304849,0.120854528836,0.672333333333,0.655221745351,2.756108389
250,0.11415757144,0.116215395282,0.708333333333,0.699570815451,2.869118999
260,0.113722692118,0.115895827433,0.711666666667,0.70243204578,2.982096952
270,0.113489926036,0.115700204718,0.713666666667,0.70243204578,3.095165994
280,0.113294666475,0.115517710716,0.713333333333,0.701001430615,3.203369494
290,0.113155075697,0.115350923819,0.714333333333,0.70243204578,3.315420088
300,0.103634780726,0.106015404135,0.722333333333,0.713876967096,3.427304513
310,0.103392262165,0.105715863052,0.723666666667,0.712446351931,3.545236231
320,0.103392181477,0.105648927962,0.723666666667,0.712446351931,3.653711335
330,0.103256170097,0.105666790928,0.724333333333,0.712446351931,3.767210555
340,0.103256142241,0.105674080409,0.724333333333,0.712446351931,3.884793668
350,0.102966936435,0.105512025502,0.725,0.711015736767,4.002061361
360,0.10257904682,0.104653510399,0.725,0.712446351931,4.119785865
370,0.102489716716,0.10450981746,0.725333333333,0.712446351931,4.239129229
380,0.102259147184,0.10430374434,0.726,0.712446351931,4.358712173
390,0.100951397824,0.102647262608,0.733333333333,0.721030042918,4.471244141
400,0.0999964401091,0.101779737313,0.738333333333,0.725321888412,4.589839799
410,0.0995808322617,0.101488723814,0.740666666667,0.726752503577,4.711689123
420,0.0966709834914,0.0984391609726,0.757,0.751072961373,4.839940394
430,0.0962863215842,0.0980368376556,0.758,0.751072961373,4.957767005
440,0.0957369539715,0.0975637928458,0.759333333333,0.752503576538,5.074652973
450,0.0957078440449,0.0975432502733,0.759333333333,0.752503576538,5.195488266
460,0.0956785398786,0.0975282363873,0.76,0.755364806867,5.312608279
470,0.0956868961586,0.0975849787472,0.76,0.755364806867,5.426031475
480,0.091719078447,0.0934507569954,0.767666666667,0.759656652361,5.540575618
490,0.091719024686,0.0934507503021,0.767666666667,0.759656652361,5.656437933
500,0.0917188227878,0.0934507503021,0.767666666667,0.759656652361,5.770569707
510,0.0917187561084,0.093381741114,0.767666666667,0.76251788269,5.884129352
520,0.0917684595282,0.0934814713583,0.767333333333,0.76251788269,5.99801503
530,0.0914074827385,0.0921623832188,0.768666666667,0.76251788269,6.120873513
540,0.0934186295572,0.0944152629191,0.764,0.761087267525,6.238709962
550,0.0911976538005,0.092000033506,0.768333333333,0.766809728183,6.35583695
560,0.0911976538005,0.092000033506,0.768333333333,0.766809728183,6.466424631
570,0.0909815956033,0.0917430377013,0.769,0.766809728183,6.5753196
580,0.0910019160925,0.0918144282079,0.769,0.766809728183,6.684160685
590,0.0909751393083,0.0917430377053,0.769,0.766809728183,6.800400516
600,0.0909603145562,0.0918169899562,0.769,0.766809728183,6.991919308
610,0.0907501391404,0.0914489482197,0.770666666667,0.768240343348,7.160077234
620,0.0907272273896,0.0914489482237,0.770666666667,0.768240343348,7.293470149
630,0.0907206864478,0.091464887183,0.770666666667,0.768240343348,7.416930937
640,0.090720686447,0.091464887183,0.770666666667,0.768240343348,7.529261353
650,0.0906946488845,0.09148297435,0.770666666667,0.768240343348,7.648418893
660,0.0906791151979,0.0914673772597,0.770666666667,0.768240343348,7.766171913
670,0.0905656398656,0.0914295348795,0.770666666667,0.768240343348,7.879997445
680,0.0905521511253,0.091429480397,0.770666666667,0.768240343348,8.003803642
690,0.0906559099372,0.091900522997,0.768666666667,0.763948497854,8.122593961
700,0.0905480986914,0.0913963084855,0.770666666667,0.768240343348,8.240832216
710,0.0901368686703,0.0906851779341,0.773333333333,0.772532188841,8.35586685
720,0.0899427141863,0.0904863544935,0.773333333333,0.772532188841,8.473885176
730,0.0898836543361,0.0904539378327,0.773333333333,0.772532188841,8.596079954
740,0.0898689389049,0.0904702271277,0.773,0.772532188841,8.715165431
750,0.0897092268802,0.0903275824069,0.773333333333,0.772532188841,8.83322317199
760,0.0890652311558,0.0895648862532,0.773666666667,0.772532188841,8.95090731999
770,0.0889608983117,0.0892655329017,0.773666666667,0.772532188841,9.06846262799
780,0.0889535571986,0.0893257817434,0.773666666667,0.772532188841,9.19304045799
790,0.0889405904394,0.0893232993639,0.773666666667,0.772532188841,9.314899105
800,0.089083260664,0.0895267554775,0.773666666667,0.772532188841,9.434472228
810,0.0888836557766,0.0891317054713,0.773,0.772532188841,9.55210721399
820,0.0884815534094,0.0880131191902,0.774666666667,0.77539341917,9.67114662099
830,0.0884810823677,0.0880125606023,0.774666666667,0.77539341917,9.78913605099
840,0.0886364922946,0.0882206601749,0.774666666667,0.77539341917,9.90435821899
850,0.0884810823675,0.0880099458831,0.774666666667,0.77539341917,10.019843782
860,0.0883918930671,0.0878780719997,0.774666666667,0.77539341917,10.139592786
870,0.0883565309175,0.0878780719997,0.775,0.77539341917,10.255184143
880,0.0871801934377,0.0872540048198,0.776,0.77539341917,10.369081448
890,0.0871339908381,0.0872327218611,0.776,0.77539341917,10.477814672
900,0.0874626824183,0.0874496750305,0.776,0.77539341917,10.594838271
910,0.0871006882361,0.0872854952389,0.775666666667,0.77539341917,10.704242206
920,0.0892162226907,0.0895844362085,0.775666666667,0.77539341917,10.819761422
930,0.0869983532295,0.087337630748,0.775666666667,0.77539341917,10.933477606
