iterations,fitness,time,fevals
0,15.0,1.4843e-05
10,14.0,2.9355e-05
20,12.0,5.80410000001e-05
30,13.0,0.000170833
40,13.0,0.000186273
50,15.0,0.000221538
60,14.0,0.000332688
70,13.0,0.00035038
80,14.0,0.000378361
90,14.0,0.000488306
100,14.0,0.000501188
110,14.0,0.000532281
120,15.0,0.000557258
130,15.0,0.000572889
140,15.0,0.00060044
150,15.0,0.000711717
160,16.0,0.000727336
170,16.0,0.000757472
180,16.0,0.000865815
190,16.0,0.00088055
200,16.0,0.000911793
210,18.0,0.001022093
220,18.0,0.001036223
230,22.0,0.001064493
240,23.0,0.001171562
250,24.0,0.001187243
260,24.0,0.001214746
270,24.0,0.001325793
280,24.0,0.001339706
290,24.0,0.001366745
300,24.0,0.001477682
310,25.0,0.001490751
320,25.0,0.003876817
330,25.0,0.004063607
340,25.0,0.004076796
350,25.0,0.004103087
360,26.0,0.004228452
370,26.0,0.004245243
380,26.0,0.00426964
390,26.0,0.00428623
400,26.0,0.004303016
410,26.0,0.004327372
420,26.0,0.004355598
430,26.0,0.004471485
440,27.0,0.004485641
450,28.0,0.004509374
460,28.0,0.004619396
470,28.0,0.004637814
480,28.0,0.004663945
490,28.0,0.004768556
500,29.0,0.004784876
510,29.0,0.004809515
520,29.0,0.00491585
530,30.0,0.004933903
540,30.0,0.004954052
550,30.0,0.004970201
560,31.0,0.005003771
570,32.0,0.005115113
580,32.0,0.005132364
590,33.0,0.005346555
600,33.0,0.005361644
610,33.0,0.005374743
620,33.0,0.005402837
630,33.0,0.005539165
640,33.0,0.005552593
650,33.0,0.005578981
660,33.0,0.005687021
670,33.0,0.005705765
680,33.0,0.005726594
690,33.0,0.005743133
700,33.0,0.005758858
710,33.0,0.005774268
720,34.0,0.00578976
730,34.0,0.005805897
740,37.0,0.005831166
750,38.0,0.005847461
760,38.0,0.005860806
770,38.0,0.005874107
780,40.0,0.005888268
790,41.0,0.005908179
800,41.0,0.005924207
810,41.0,0.005939385
820,41.0,0.005963956
830,41.0,0.00597936
840,41.0,0.005993674
850,41.0,0.006007394
860,42.0,0.006021399
870,43.0,0.006050562
880,43.0,0.006169957
890,43.0,0.006186823
900,43.0,0.006213232
910,43.0,0.006236398
920,43.0,0.006262732
930,44.0,0.006379783
940,50.0,0.006399225
950,50.0,0.006425786
960,50.0,0.006540283
970,50.0,0.006556136
980,50.0,0.006582544
990,50.0,0.006700088
1000,50.0,0.006715328
1010,50.0,0.006743738
1020,51.0,0.006757222
1030,51.0,0.006770627
